1.099999999999999983e-13,3.677199845493302893e-02,2.669515228173524601e-02,2.176854698292638585e-02,1.971830785400145725e-02,1.604691242483556601e-02,1.312825899541506317e-02,1.501201629157551329e-02,1.207370754120254928e-02,1.131836153855608762e-02,9.953384108725609261e-03,1.042410041949872954e-02
1.199999999999999935e-13,3.732897355142711371e-02,3.334808055464115462e-02,2.855982446956412124e-02,2.261011787948535856e-02,1.685645316414988160e-02,1.632816404435924115e-02,1.639519286994932726e-02,1.247761092889985816e-02,1.166841998778756287e-02,1.305591593264824636e-02,1.130389641589032122e-02
1.300000000000000014e-13,3.860719941986773263e-02,3.565515009826521892e-02,2.823442916361922073e-02,2.329607062305803084e-02,2.100539224042282521e-02,1.691704576537763488e-02,1.410075490732166578e-02,1.586770875285178906e-02,1.503543245653427875e-02,1.301756769107440849e-02,1.290300778429952396e-02
1.400000000000000093e-13,4.720309605455441648e-02,3.830064665904912846e-02,3.147048060282307130e-02,2.735302625678729532e-02,2.648698687245758243e-02,2.116126982890284905e-02,2.114912577098079435e-02,1.794145025520219039e-02,1.847060614881406576e-02,1.442553521103081236e-02,1.281215316252023138e-02
1.499999999999999919e-13,4.644880047895143943e-02,4.016603168271512536e-02,4.039383419506347578e-02,3.434109547080066438e-02,2.390333659814375400e-02,2.119880687554900542e-02,2.052256938996433952e-02,2.048528975518373527e-02,1.675089966219988138e-02,1.940138484394970247e-02,1.450400824967866542e-02
1.599999999999999998e-13,4.824727148275568395e-02,4.419966446577963670e-02,3.499493707579055812e-02,3.401617636884590040e-02,2.795646935178813797e-02,2.491262075746760937e-02,2.251428392318345628e-02,2.024984742150578998e-02,2.136705431565210506e-02,1.841822255946377190e-02,2.016869378091264500e-02
1.700000000000000077e-13,5.373567204427983496e-02,4.470994408797705072e-02,3.716740690883094111e-02,3.814023437190241367e-02,2.982705949595948480e-02,2.844122753496621317e-02,2.724153571096804907e-02,2.240495103814690164e-02,1.976772655408198798e-02,1.962581260508682035e-02,1.911138992309342061e-02
1.799999999999999903e-13,5.516116662040005530e-02,4.681525653312635510e-02,4.693117606769020567e-02,3.749298823677545134e-02,3.335959014084519808e-02,2.753197884582356605e-02,2.807732744960885624e-02,2.579577553574124993e-02,2.377526274243922655e-02,2.260347796684913577e-02,1.861311688917824739e-02
1.899999999999999982e-13,5.583897812375816089e-02,5.072375711246734920e-02,4.471872040624703254e-02,4.086191743893458073e-02,3.476444245269009331e-02,3.332337441778436549e-02,2.915073542123581760e-02,3.195766921054718490e-02,2.730226745606518027e-02,2.429397458869298615e-02,2.131888237536685993e-02
2.000000000000000061e-13,5.539245066694912373e-02,5.144295415581886383e-02,4.525572352944464555e-02,4.461145585544649267e-02,3.864028233190979628e-02,3.541739600333102672e-02,3.323099429282153766e-02,2.999800055311993910e-02,2.535529622874618111e-02,2.538556683943198403e-02,2.718146950163973646e-02
