1.000000000000000030e-13,2.332932370267998962e-02,1.765825025984287672e-02,1.656222997830788385e-02,1.194984293612871493e-02,1.124395263652053570e-02,9.803238323091231429e-03,8.683309624849699926e-03,5.453365661691866179e-03,6.217954499851511239e-03,6.460708106794226142e-03,4.917000650675588426e-03
1.099999999999999983e-13,2.528873291204282100e-02,1.931673474522962314e-02,1.626452364797876388e-02,1.507254550671310173e-02,1.210420148102284502e-02,9.506743028901537204e-03,1.156903502923384806e-02,8.750557085887906983e-03,8.169657337635003597e-03,6.891559464085511566e-03,7.702442983491271378e-03
1.199999999999999935e-13,2.559670612381089241e-02,2.431089233669947447e-02,2.240147857330962791e-02,1.772644846064892754e-02,1.244480628903391929e-02,1.245833060982570392e-02,1.296336815608538709e-02,9.106544333986475032e-03,8.328085600184751552e-03,1.010956964076373775e-02,8.240117460791300877e-03
1.300000000000000014e-13,2.587691852309157228e-02,2.590174578036620254e-02,2.143885151833931080e-02,1.789294921028229679e-02,1.645961116053364787e-02,1.277802802539884305e-02,9.933219636930445962e-03,1.244767140297805760e-02,1.210573935745439846e-02,9.919923403981935339e-03,9.715822548640363002e-03
1.400000000000000093e-13,3.168383583654166280e-02,2.737475394221383640e-02,2.326957483398327600e-02,2.070288531289725051e-02,2.116978566327034142e-02,1.682911273614057929e-02,1.657375876936516626e-02,1.404753019896057969e-02,1.465781747717166683e-02,1.123380064093440316e-02,9.288930223228455615e-03
1.499999999999999919e-13,2.977692338027148472e-02,2.772484970338112004e-02,2.972042808077761736e-02,2.662797166992933798e-02,1.805938150673012249e-02,1.606050755789878784e-02,1.592249592063331790e-02,1.598503143831131110e-02,1.265009380102466614e-02,1.546128971597733777e-02,1.093965907089453071e-02
1.599999999999999998e-13,3.078347381954708167e-02,3.053412377762931146e-02,2.543462803862843805e-02,2.600519183856647362e-02,2.127157761931313534e-02,1.912419028366746376e-02,1.705670417962507068e-02,1.547857057602335280e-02,1.700777371639604699e-02,1.422556747807689030e-02,1.604599102786972639e-02
1.700000000000000077e-13,3.330392163962944685e-02,2.938319328967519198e-02,2.585444446159328863e-02,2.779974430470642452e-02,2.201278949504074586e-02,2.200576959601652921e-02,2.156736001271342129e-02,1.728705744722522364e-02,1.475708641200677157e-02,1.553109588690060501e-02,1.471150093004306228e-02
1.799999999999999903e-13,3.340028965857229359e-02,3.068553861144570141e-02,3.302099331669437060e-02,2.765910044099641890e-02,2.510112991778990291e-02,2.033147938849574898e-02,2.144786429675427444e-02,2.032687057171934930e-02,1.910649379929158648e-02,1.773395879658050053e-02,1.426226358936111618e-02
1.899999999999999982e-13,3.416257655422526990e-02,3.197837194043774700e-02,3.026033275436159145e-02,2.922163725546660096e-02,2.503048992614222146e-02,2.527755491608741148e-02,2.203751148348130628e-02,2.474377965255023654e-02,2.103687902654627351e-02,1.929248888286458699e-02,1.668046673962634077e-02
2.000000000000000061e-13,3.289480086752984839e-02,3.262121174175965088e-02,3.048259738748839570e-02,3.144206190399077144e-02,2.837491052550668649e-02,2.631000428184457687e-02,2.472742486350979624e-02,2.314348282967605697e-02,1.935858601207346430e-02,1.940114778391962419e-02,2.147479732401203628e-02
